"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.502582325E0	3.182639368E-3	-2.207130194E-3	7.082939148E-3	8.072709831E-3
1.507606023E0	3.129808232E-3	7.353723049E-3	2.271652222E-3	8.308630818E-3
1.512629721E0	-1.673614606E-3	-2.274572849E-3	-7.246971130E-3	7.777741193E-3
1.517653419E0	-1.688848250E-3	-1.176980138E-2	7.066726685E-3	1.383181329E-2
1.522677116E0	-1.701083966E-3	-1.168397069E-2	-7.245063782E-3	1.385279058E-2
1.527700814E0	-1.301505268E-1	-3.044494987E-2	-8.338680267E-1	8.445128422E-1
1.532724512E0	3.377195001E-1	7.416135073E-2	2.156733513E0	2.184274207E0
1.537748210E0	-2.284932584E-1	-6.752340496E-2	-2.127708435E0	2.141007184E0
1.542771908E0	1.794841290E-1	8.046701550E-2	1.543560982E0	1.556043058E0
1.547795606E0	-1.867108196E-1	-7.626193762E-2	-9.588642120E-1	9.798455952E-1
1.552819304E0	8.182305098E-2	4.804620147E-2	5.884561539E-1	5.960571232E-1
1.557843002E0	-6.094478816E-2	-7.562980056E-2	-3.999176025E-1	4.115437070E-1
1.562866700E0	-3.190580010E-2	2.945831418E-2	4.158439636E-1	4.181052193E-1
1.567890398E0	2.011949755E-2	-3.266815841E-2	-4.047956467E-1	4.066097863E-1
1.572914096E0	-7.108146697E-2	2.888125181E-2	3.207483292E-1	3.297971988E-1
1.577937794E0	3.253071383E-2	-6.195731461E-2	-1.712713242E-1	1.850157362E-1
1.582961491E0	-4.520687461E-2	4.222670197E-2	-6.529808044E-2	8.994773583E-2
1.587985189E0	-8.956521749E-3	-7.274155319E-2	2.298278809E-1	2.412310255E-1
1.593008887E0	-6.265892647E-3	6.468406320E-2	-2.804193497E-1	2.878511788E-1
1.598032585E0	1.500145048E-1	-1.198893785E-2	2.540378571E-1	2.952682155E-1
1.603056283E0	-1.148143504E-2	4.532188177E-2	-1.756792068E-1	1.817940594E-1
1.608079981E0	3.945730627E-3	-4.016523063E-2	6.807518005E-2	7.913940031E-2
1.613103627E0	-3.819084167E-2	2.688246965E-2	1.524066925E-2	4.912723849E-2
1.618127273E0	5.227693357E-3	-1.600766182E-2	-3.239917755E-2	3.651411673E-2
1.623150919E0	-3.755023703E-2	3.012299538E-3	2.013492584E-2	4.271427733E-2
1.628174564E0	3.203516826E-4	-2.088546753E-2	5.797958374E-2	6.162740875E-2
1.633198210E0	-1.929366030E-2	2.715438604E-3	-9.452724457E-2	9.651434557E-2
1.638221856E0	-5.857098848E-3	-2.144321799E-2	1.153173447E-1	1.174402281E-1
1.643245502E0	1.243058313E-2	3.066852689E-2	-8.992958069E-2	9.582487893E-2
1.648269148E0	6.978571415E-2	6.750941277E-3	-3.664016724E-3	7.020716577E-2
1.653292794E0	-2.500142902E-2	-7.359951735E-3	2.486610413E-2	3.602170841E-2
1.658316439E0	-1.009508502E-2	-2.401709557E-3	-1.810455322E-2	2.086752975E-2
1.663340085E0	-2.423912846E-2	2.409815788E-3	3.430652618E-2	4.207469904E-2
1.668363731E0	-5.204295740E-4	-1.673194766E-2	-1.348590851E-2	2.149647989E-2
1.673387377E0	-2.477308735E-2	2.136021852E-3	-1.811599731E-2	3.076455436E-2
1.678411023E0	8.081966080E-3	-1.235771179E-2	4.380512238E-2	4.622683163E-2
1.683434669E0	1.743625477E-2	1.933455467E-3	-5.633068085E-2	5.899921046E-2
1.688458314E0	1.768316701E-2	-2.687811852E-3	2.965259552E-2	3.462939718E-2
1.693481960E0	-2.013290301E-2	-7.375925779E-3	-3.852844238E-3	2.178491390E-2
1.698505606E0	-1.513649151E-2	-1.682871580E-2	-1.332378387E-2	2.626484851E-2
1.703529252E0	-1.044509467E-2	-7.251322269E-3	1.529502869E-2	1.989018803E-2
1.708552898E0	-6.003499031E-3	-2.557426691E-3	-1.333522797E-2	1.484623645E-2
1.713576544E0	8.059741929E-3	-1.220834255E-2	5.784988403E-3	1.573115249E-2
1.718600189E0	1.282121520E-2	2.186924219E-3	-1.326847076E-2	1.858005687E-2
1.723623835E0	-1.303097233E-3	-1.209658384E-2	1.534843445E-2	1.958570507E-2
1.728647481E0	-1.071813609E-2	-7.256925106E-3	-2.278709412E-2	2.620673695E-2
1.733671127E0	-1.155937091E-3	-7.261276245E-3	1.541233063E-2	1.707636550E-2
1.738694773E0	-1.332078129E-3	-7.265657187E-3	-3.717422485E-3	8.269427817E-3
1.743718419E0	8.100665174E-3	-1.671937108E-2	5.815505981E-3	1.946736385E-2
1.748742064E0	3.359730355E-3	7.162898779E-3	-1.798820496E-2	1.965121942E-2
1.753765710E0	-1.089500077E-2	-7.109493017E-3	-3.585815430E-3	1.349459170E-2
1.758789356E0	-1.225979067E-3	-2.311348915E-3	-8.307456970E-3	8.709718698E-3
1.763813002E0	-1.079824846E-2	2.394080162E-3	-8.235931396E-3	1.379000927E-2
1.768836648E0	3.464412875E-3	-2.441763878E-3	1.336097717E-3	4.444043712E-3
1.773860294E0	1.296253689E-2	-7.184654474E-3	6.075859070E-3	1.601757428E-2
1.778883939E0	3.378814086E-3	-2.386003733E-3	-3.476142883E-3	5.403051711E-3
1.783907585E0	-6.126481108E-3	-7.129371166E-3	1.303672791E-3	9.490061472E-3
1.788931231E0	8.149922825E-3	-1.183316112E-2	1.079559326E-2	1.797191637E-2
1.793954877E0	8.106933907E-3	2.453655005E-3	-1.304817200E-2	1.555627181E-2
1.798978523E0	-1.543109305E-3	-2.330034971E-3	1.313209534E-3	3.087842058E-3
1.804002169E0	-1.506758854E-3	2.375602722E-3	1.080703735E-2	1.116717811E-2
1.809025814E0	-1.415163279E-3	-2.460151911E-3	1.215934753E-3	3.087641795E-3
1.814049460E0	-1.432553865E-3	-2.451807261E-3	-1.779747009E-2	1.802258336E-2
1.819073106E0	3.355344757E-3	-1.199829578E-2	1.356124878E-3	1.253221907E-2
1.824096752E0	-1.452832483E-3	2.237260342E-3	-3.402709961E-3	4.323712657E-3
1.829120450E0	-1.415797509E-3	-1.204666495E-2	-3.374099731E-3	1.259012185E-2
1.834144148E0	-1.431745477E-3	-2.456426620E-3	1.404762268E-3	3.171322103E-3
1.839167846E0	-1.448998228E-3	7.053971291E-3	6.144523621E-3	9.466428965E-3
1.844191544E0	-1.411995851E-3	-1.207381487E-2	1.343727112E-3	1.223014065E-2
1.849215241E0	-1.482087187E-3	-7.286995649E-3	-2.241992950E-2	2.362096795E-2
1.854238939E0	-6.249951199E-3	-2.487391233E-3	1.102447510E-2	1.291464503E-2
1.859262637E0	3.329124302E-3	-1.203358173E-2	-3.318786621E-3	1.291915255E-2
1.864286335E0	8.026104420E-3	2.202153206E-3	-2.229309082E-2	2.379600238E-2
1.869310033E0	-6.323060952E-3	-1.208141446E-2	1.115036011E-2	1.761454529E-2
1.874333731E0	-1.492971554E-3	7.011115551E-3	1.554489136E-3	7.334926162E-3
1.879357429E0	-1.457041129E-3	2.136826515E-3	-7.958412170E-3	8.368113329E-3
1.884381127E0	8.082092740E-3	-2.696901560E-3	-1.264190674E-2	1.524504205E-2
1.889404825E0	-6.266101263E-3	-2.739310265E-3	1.718521118E-3	7.051323323E-3
1.894428523E0	-1.437924802E-3	-1.228338480E-2	-7.795333862E-3	1.461904237E-2
1.899452221E0	3.297345713E-3	-7.442235947E-3	1.770973206E-3	8.330408797E-3
1.904475919E0	7.993155159E-3	2.056986094E-3	1.126098633E-2	1.396178836E-2
1.909499616E0	-1.550592482E-3	-7.421761751E-3	6.414413452E-3	9.931343538E-3
1.914523314E0	-1.106891967E-2	-2.673685551E-3	-1.739215851E-2	2.078838028E-2
1.919547012E0	3.247234970E-3	-1.221826673E-2	-2.992630005E-3	1.299178244E-2
1.924570710E0	-1.504492946E-3	-1.212871075E-2	1.782417297E-3	1.235095684E-2
1.929594408E0	-1.468466595E-3	-2.590417862E-3	1.769065857E-3	3.463560718E-3
1.934618106E0	3.267058171E-3	-7.437437773E-3	-2.993583679E-3	8.657406827E-3
1.939641804E0	3.263321705E-3	-2.689242363E-3	1.128673553E-2	1.205287070E-2
1.944665502E0	3.259615973E-3	2.019405365E-3	-7.809638977E-3	8.700204323E-3
1.949689200E0	-1.493653283E-3	-2.760678530E-3	-7.744789124E-3	8.356680240E-3
1.954712898E0	-6.207311526E-3	-2.749890089E-3	1.821517944E-3	7.029263084E-3
1.959736596E0	-1.379624940E-3	-2.686500549E-3	1.805305481E-3	3.518490878E-3
1.964760294E0	-1.397311687E-3	2.022117376E-3	-2.958297729E-3	3.846162255E-3
1.969783991E0	3.390291706E-3	-2.810627222E-3	6.569862366E-3	7.909285349E-3
1.974807689E0	-1.418177038E-3	-2.799361944E-3	6.515502930E-3	7.231834611E-3
1.979831387E0	8.067959920E-3	1.910120249E-3	1.711845398E-3	8.465869790E-3
1.984855085E0	-1.477849670E-3	-2.921640873E-3	-3.050804138E-3	4.475201775E-3
1.989878783E0	-1.494718716E-3	-2.962112427E-3	1.727104187E-3	3.740478972E-3
1.994902481E0	3.293697722E-3	-2.949625254E-3	-3.037452698E-3	5.364219674E-3
1.999926179E0	3.291178495E-3	-7.688283920E-3	-1.251506805E-2	1.505219233E-2
2.004949877E0	-7.747887075E-2	-2.658787370E-2	-6.300449371E-1	6.353475531E-1
2.009973575E0	2.232437581E-1	7.814422250E-2	1.674704552E0	1.691324815E0
2.014997273E0	-1.669638008E-1	-5.940294266E-2	-1.703007698E0	1.712203504E0
2.020020971E0	1.301746219E-1	3.140214086E-2	1.176054001E0	1.183653049E0
2.025044669E0	-1.554202288E-1	-2.551525831E-2	-7.056636810E-1	7.230267676E-1
2.030068366E0	7.896376401E-2	-1.576006413E-2	3.834514618E-1	3.918145980E-1
2.035092064E0	-6.430567056E-2	3.257811069E-3	-2.896366119E-1	2.967072624E-1
2.040115762E0	2.190241124E-3	-3.494776785E-2	3.351669312E-1	3.369911206E-1
2.045139460E0	1.248632558E-3	1.727652550E-2	-3.612670898E-1	3.616821085E-1
2.050163158E0	-4.740583524E-2	-2.616563439E-2	3.306579590E-1	3.350621427E-1
2.055186856E0	1.309177373E-2	-1.693186164E-2	-2.279520035E-1	2.289545771E-1
2.060210554E0	4.552599788E-2	4.923751950E-2	9.228038788E-2	1.140728706E-1
2.065234252E0	8.908968419E-2	-1.247435808E-2	-4.628181458E-2	1.011661396E-1
2.070257950E0	-7.216212153E-2	6.884872913E-3	-2.690124512E-2	7.732043875E-2
2.075281648E0	9.704317898E-3	-4.048429430E-2	7.783985138E-2	8.827340672E-2
2.080305346E0	-1.864711754E-2	2.652823925E-3	1.173973083E-3	1.887142496E-2
2.085329044E0	-4.371725954E-3	-6.988912821E-3	-7.959938049E-2	8.002511022E-2
2.090352741E0	-1.434058603E-2	-2.297133207E-3	1.253614426E-1	1.261999228E-1
2.095376439E0	-5.536923185E-3	6.895810366E-3	-1.369800568E-1	1.372652384E-1
2.100400137E0	-1.111085713E-2	-2.992004156E-3	1.017227173E-1	1.023714533E-1
2.105423835E0	6.000877172E-2	2.557957172E-2	-7.016372681E-2	9.580352672E-2
2.110447481E0	7.851660252E-3	6.455421448E-3	-3.067016602E-3	1.061732667E-2
2.115471127E0	-1.066481415E-2	-1.240405440E-2	2.545928955E-2	3.026176219E-2
2.120494773E0	-1.979115233E-2	6.743937731E-3	-4.601955414E-2	5.054670879E-2
2.125518419E0	-5.453542806E-3	-1.238125563E-2	3.513240814E-2	3.764734681E-2
2.130542064E0	-5.804548971E-3	-1.719933748E-2	1.586914062E-3	1.822164358E-2
2.135565710E0	7.942450233E-3	-7.776856422E-3	-3.167629242E-2	3.357006871E-2
2.140589356E0	2.199627459E-2	6.476193666E-3	1.609897614E-2	2.801703433E-2
2.145613002E0	7.848162204E-3	-3.092050552E-3	-2.204322815E-2	2.360208325E-2
2.150636648E0	-1.573679037E-2	-2.202993631E-2	-2.856254578E-3	2.722357169E-2
2.155660294E0	-1.082969084E-2	-1.235648990E-2	1.142024994E-2	2.000967653E-2
2.160683939E0	-1.423137262E-3	-2.816349268E-3	-3.143215179E-2	3.159014576E-2
2.165707585E0	-1.597031020E-3	-2.910405397E-3	2.584552765E-2	2.605786382E-2
2.170731231E0	1.258752123E-2	-7.701992989E-3	-1.712703705E-2	2.260756034E-2
2.175754877E0	3.058155999E-3	-2.898991108E-3	2.018928528E-3	4.672530359E-3
2.180778523E0	-1.536862925E-3	-1.233637333E-2	2.000808716E-3	1.259171514E-2
2.185802169E0	-1.500567421E-3	-7.442057133E-3	-1.702022552E-2	1.863663043E-2
2.190825814E0	-1.107197907E-2	-7.444858551E-3	6.877899170E-3	1.501066742E-2
2.195849460E0	3.192971461E-3	-2.749323845E-3	1.157474518E-2	1.231781532E-2
2.200873106E0	3.138619475E-3	-2.738624811E-3	6.727218628E-3	7.912424946E-3
2.205896752E0	3.190061077E-3	1.970350742E-3	-1.233100891E-2	1.288846587E-2
2.210920398E0	-1.511397772E-3	-7.612943649E-3	6.777763367E-3	1.030433455E-2
2.215944044E0	-6.223469973E-3	-2.863407135E-3	-7.530212402E-3	1.018011678E-2
2.220967689E0	-1.449758187E-3	-2.185580134E-2	2.034187317E-3	2.199808558E-2
2.225991335E0	-6.216453388E-3	-7.485449314E-3	6.770133972E-3	1.185373182E-2
2.231014981E0	-1.388691366E-3	-1.223894954E-2	-7.537841797E-3	1.444089362E-2
2.236038627E0	-1.090692729E-2	-2.699792385E-3	-1.222419739E-2	1.660364248E-2
2.241062273E0	-1.341715455E-3	-7.493197918E-3	-1.687049866E-2	1.850842890E-2
2.246085919E0	3.392754123E-3	-2.744585276E-3	1.177787781E-2	1.256033178E-2
2.251109564E0	8.087770082E-3	-2.786576748E-3	2.179145813E-3	8.827554098E-3
2.256133210E0	-6.207799539E-3	-7.526606321E-3	6.912231445E-3	1.195681903E-2
2.261156856E0	-1.432779245E-3	-2.725064754E-3	6.855010986E-3	7.514653013E-3
2.266180502E0	-1.448582858E-3	2.036482096E-3	6.797790527E-3	7.242624364E-3
2.271204148E0	3.286777064E-3	1.954644918E-3	-7.510185242E-3	8.427717520E-3
2.276227794E0	7.982675917E-3	-2.877563238E-3	6.807327271E-3	1.087856560E-2
2.281251439E0	3.084708005E-3	1.885235310E-3	1.150226593E-2	1.205701693E-2
2.286275085E0	3.082489595E-3	-2.893656492E-3	-2.846717834E-3	5.096939516E-3
2.291298731E0	-6.421775557E-3	-2.881675959E-3	-1.707649231E-2	1.847024221E-2
2.296322377E0	-6.396003999E-3	-1.237189770E-2	-2.680778503E-3	1.418306360E-2
2.301346023E0	-6.316338666E-3	-2.831697464E-3	-1.215934753E-2	1.399158237E-2
2.306369669E0	3.263288178E-3	6.681770086E-3	-2.554893494E-3	7.862733747E-3
2.311393314E0	7.957943715E-3	1.862913370E-3	1.171970367E-2	1.428813384E-2
2.316416960E0	-1.638180576E-3	-2.968519926E-3	1.637458801E-2	1.672192808E-2
2.321440606E0	-1.704942435E-3	-7.707029581E-3	6.736755371E-3	1.037733138E-2
2.326464304E0	-1.665806398E-3	-3.009319305E-3	1.143455505E-2	1.194068519E-2
2.331488002E0	-6.378029473E-3	-1.255115867E-2	2.084255219E-2	2.515199446E-2
2.336511700E0	7.953145541E-3	-1.251143217E-2	1.116943359E-2	1.856191547E-2
2.341535398E0	-1.590266824E-3	-1.241937280E-2	-7.927894592E-3	1.481962489E-2
2.346559096E0	-1.105559152E-2	-7.577031851E-3	6.391525269E-3	1.484887574E-2
2.351582794E0	-1.437908038E-3	1.976042986E-3	-1.266574860E-2	1.289936095E-2
2.356606491E0	3.350034356E-3	-2.803653479E-3	-1.255989075E-2	1.329789677E-2
2.361630189E0	3.292934969E-3	-2.792447805E-3	-7.703781128E-3	8.831162388E-3
2.366653887E0	3.236311488E-3	-2.781331539E-3	1.862525940E-3	4.656019765E-3
2.371677585E0	-1.107006054E-2	-2.823084593E-3	-2.665710449E-2	2.900202177E-2
2.376701283E0	3.300213255E-3	-1.231381297E-2	-7.431030273E-3	1.475607022E-2
2.381724981E0	-3.481452540E-2	-7.419794798E-3	-1.831579208E-1	1.865849096E-1
2.386748679E0	1.130443960E-1	3.496789932E-2	2.649765015E-1	2.901970637E-1
2.391772377E0	-2.961357869E-2	-7.820165157E-2	8.694839478E-2	1.206336840E-1
2.396796075E0	3.906898201E-2	1.123211086E-1	-4.506397247E-1	4.660671393E-1
2.401819773E0	-7.024356723E-2	-1.872575581E-1	3.750247955E-1	4.250213513E-1
2.406843471E0	-2.434058581E-3	1.705655158E-1	-2.694892883E-1	3.189404276E-1
2.411867169E0	7.007886190E-3	-1.681913733E-1	9.858608246E-2	1.950811733E-1
2.416890866E0	-6.935954094E-2	1.227477193E-1	4.076004028E-2	1.467621525E-1
2.421914564E0	4.912382364E-2	-1.208007336E-1	-7.083892822E-3	1.305991915E-1
2.426938262E0	-6.628609449E-2	8.865982294E-2	-9.252643585E-2	1.442759573E-1
2.431961960E0	8.780476637E-3	-9.299910069E-2	2.693347931E-1	2.850739558E-1
2.436985658E0	-2.246194519E-3	6.866675615E-2	-3.695297241E-1	3.758621899E-1
2.442009356E0	1.598577052E-1	-1.247453690E-2	3.034391403E-1	3.431987935E-1
2.447033054E0	-9.204275906E-2	2.588880062E-2	-2.169599533E-1	2.370943290E-1
2.452056752E0	4.726641625E-2	-4.059027135E-2	1.506700516E-1	1.630433951E-1
2.457080450E0	-6.675863266E-2	7.351428270E-3	-3.587913513E-2	7.614506465E-2
2.462104148E0	2.884326130E-2	-3.083562851E-2	-5.458164215E-2	6.900670524E-2
2.467127846E0	-4.775735736E-2	-2.242684364E-3	7.415676117E-2	8.823276059E-2
2.472151544E0	1.374426670E-2	-2.625471354E-2	-4.522800446E-2	5.407205597E-2
2.477175241E0	-2.055202052E-2	1.634255052E-2	-3.533840179E-2	4.402575549E-2
2.482198939E0	5.988506973E-2	-1.247003675E-2	1.027421951E-1	1.195729152E-1
2.487222637E0	1.221664995E-2	2.098420262E-2	-1.309175491E-1	1.331502458E-1
2.492246335E0	-1.534021460E-3	-1.224941015E-2	8.871555328E-2	8.957036712E-2
2.497270033E0	-2.979183383E-2	-7.303208113E-3	-6.881141663E-2	7.533857757E-2
2.502293731E0	3.737146035E-3	-1.200550795E-2	3.153324127E-2	3.394766246E-2
2.507317429E0	-2.984230034E-2	-7.272005081E-3	2.768516541E-3	3.084006536E-2
2.512341127E0	7.965567522E-3	-7.434278727E-3	-1.625156403E-2	1.956609566E-2
2.517364825E0	1.716284640E-2	6.763249636E-3	7.642745972E-3	1.996788442E-2
2.522388523E0	1.725541241E-2	-7.505774498E-3	-1.923561096E-3	1.891523184E-2
2.527412221E0	-6.355289370E-3	-2.599060535E-3	-3.516769409E-2	3.583171118E-2
2.532435919E0	-1.092454605E-2	-2.589553595E-3	5.064392090E-2	5.187348280E-2
2.537459616E0	-6.269657984E-3	-2.632796764E-3	-1.153945923E-2	1.339400423E-2
2.542483314E0	3.046246246E-3	2.022653818E-3	-6.688117981E-3	7.622444935E-3
2.547507012E0	7.742713206E-3	1.940995455E-3	2.187538147E-2	2.328624885E-2
2.552530710E0	3.057417460E-3	-7.589459419E-3	2.688407898E-3	8.612504446E-3
2.557554408E0	-1.109089889E-2	-7.538408041E-3	2.666473389E-3	1.367280930E-2
2.562578106E0	-1.572601870E-2	-2.736687660E-3	-2.586174011E-2	3.039122776E-2
2.567601804E0	-1.474946737E-3	-2.778738737E-3	2.186584473E-2	2.209099415E-2
2.572625502E0	3.260633908E-3	1.930594444E-3	2.168560028E-2	2.201418152E-2
2.577649200E0	3.258387558E-3	-7.599771023E-3	-7.000923157E-3	1.083450664E-2
2.582672898E0	-1.443643123E-3	-7.548600435E-3	1.206207275E-2	1.430241494E-2
2.587696596E0	8.093939163E-3	-7.550507784E-3	2.621650696E-2	2.845746398E-2
2.592720294E0	-6.254351698E-3	-7.499784231E-3	-7.259368896E-3	1.216807772E-2
2.597743991E0	3.217982128E-3	1.999974251E-3	1.180744171E-2	1.240044297E-2
2.602767689E0	-1.640280709E-3	-1.222932339E-2	2.205848694E-3	1.253445810E-2
2.607791387E0	-1.654355787E-3	6.811827421E-3	1.169204712E-2	1.363238247E-2
2.612815085E0	-1.615643501E-3	-2.759218216E-3	2.092361450E-3	3.821199488E-3
2.617838731E0	-6.328286603E-3	-7.552146912E-3	2.077102661E-3	1.006958240E-2
2.622862377E0	3.198769875E-3	-1.225242019E-2	6.811141968E-3	1.437865029E-2
2.627886023E0	-1.606662758E-3	-2.660483122E-3	-1.224994659E-2	1.263806659E-2
2.632909669E0	3.233916126E-3	-2.703130245E-3	6.858825684E-3	8.050379891E-3
2.637933314E0	-1.519139856E-3	-7.443845272E-3	1.155281067E-2	1.382700447E-2
2.642956960E0	-1.534225419E-3	-1.219770312E-2	-2.794265747E-3	1.260736809E-2
2.647980606E0	-1.550623216E-3	-7.462531328E-3	-7.519721985E-3	1.070700821E-2
2.653004252E0	3.238257021E-3	-7.412552834E-3	6.795883179E-3	1.056486044E-2
2.658027898E0	7.985792123E-3	-7.362931967E-3	1.987457275E-3	1.104244671E-2
2.663051544E0	3.140466288E-3	-2.562731504E-3	-7.531166077E-3	8.552694531E-3
2.668075189E0	-6.415513344E-3	-7.357269526E-3	-7.466316223E-3	1.228959333E-2
2.673098835E0	3.112270497E-3	-1.211184263E-2	1.635265350E-2	2.058621471E-2
2.678122481E0	-1.745112240E-3	-7.272094488E-3	-2.786636353E-3	7.980859423E-3
2.683146127E0	-1.758313738E-3	7.029414177E-3	-2.763748169E-3	7.755168265E-3
2.688169773E0	-1.771405339E-3	-2.648770809E-3	2.012252808E-3	3.768690096E-3
2.693193419E0	-6.481311284E-3	2.006739378E-3	1.997947693E-3	7.072919756E-3
2.698217064E0	-1.704012044E-3	-2.825886011E-3	-1.226997375E-2	1.270596493E-2
2.703240710E0	3.138815984E-3	-7.565587759E-3	6.836891174E-3	1.066927199E-2
2.708264356E0	-6.364479661E-3	6.685703993E-3	2.030372620E-3	9.451330711E-3
2.713288002E0	3.162879497E-3	1.866757870E-3	-1.698970795E-2	1.738213933E-2
2.718311648E0	-1.589583233E-3	6.537377834E-3	1.165962219E-2	1.346145882E-2
2.723335294E0	-1.551410183E-3	-1.733711362E-2	1.156425476E-2	2.089771208E-2
2.728358939E0	-1.567665488E-3	-7.755398750E-3	-1.703643799E-2	1.878414236E-2
2.733382585E0	3.221358173E-3	-3.004610538E-3	2.110481262E-3	4.884563862E-3
2.738406231E0	-1.531591639E-3	-1.249381900E-2	2.093315125E-3	1.276022156E-2
2.743429877E0	-1.548010856E-3	-2.952456474E-3	-1.217556000E-2	1.262369194E-2
2.748453523E0	-1.511625014E-3	-2.992659807E-3	-1.207256317E-2	1.252947742E-2
2.753477169E0	-1.475541852E-3	-7.783561945E-3	7.034301758E-3	1.059445428E-2
2.758500814E0	-1.438319683E-3	-7.730901241E-3	1.172733307E-2	1.411970037E-2
2.763524460E0	-1.401406713E-3	6.521761417E-3	-1.687431335E-2	1.814496525E-2
2.768548106E0	-1.416031271E-3	-7.797956467E-3	7.020950317E-3	1.058805993E-2
2.773571752E0	3.319058567E-3	-7.745176554E-3	1.171398163E-2	1.442987440E-2
2.778595398E0	-6.238408387E-3	-7.692843676E-3	-7.388114929E-3	1.235644873E-2
2.783619044E0	-1.515801065E-3	1.861125231E-3	2.175331116E-3	3.239368064E-3
2.788642689E0	8.076490834E-3	1.833409071E-3	6.908416748E-3	1.078505053E-2
2.793666335E0	3.230411559E-3	-2.997785807E-3	-7.400512695E-3	8.613353977E-3
2.798689981E0	-1.575283706E-3	1.766026020E-3	-7.338523865E-3	7.710661397E-3
2.803713627E0	-6.237032823E-3	-7.762908936E-3	-2.526283264E-3	1.027353107E-2
2.808737273E0	-1.461767592E-3	-7.710427046E-3	1.174736023E-2	1.412755896E-2
2.813760919E0	3.327812068E-3	-2.960056067E-3	-1.685428619E-2	1.743282043E-2
2.818784564E0	3.325005993E-3	1.750767231E-3	-1.196193695E-2	1.253829280E-2
2.823808210E0	3.322223201E-3	-7.830768824E-3	7.143974304E-3	1.110830663E-2
2.828831856E0	-1.538344659E-3	-7.830321789E-3	-2.415657043E-3	8.337616120E-3
2.833855554E0	3.197764046E-3	1.672148705E-3	-1.189613342E-2	1.243140244E-2
2.838879252E0	-1.554990187E-3	-3.105014563E-3	1.195907593E-2	1.245305613E-2
2.843902950E0	-6.269577891E-3	-3.091275692E-3	-1.664638519E-2	1.805452110E-2
2.848926648E0	3.308219835E-3	1.568049192E-3	-1.650524139E-2	1.690639199E-2
2.853950346E0	-1.550789922E-3	-3.260940313E-3	2.637863159E-3	4.471800885E-3
2.858974044E0	-6.316641346E-3	-1.274800301E-2	1.211833954E-2	1.868865141E-2
2.863997741E0	-6.291744299E-3	-7.902979851E-3	-6.986618042E-3	1.228234377E-2
2.869021439E0	-1.412126236E-3	-3.098219633E-3	-6.928443909E-3	7.719870491E-3
2.874045137E0	-6.233239546E-3	-3.137201071E-3	2.633094788E-3	7.458451177E-3
2.879068835E0	-6.261704490E-3	1.575112343E-3	-1.163959503E-2	1.331052570E-2
2.884092533E0	-1.486233436E-3	1.549780369E-3	2.710342407E-3	3.457841087E-3
2.889116231E0	3.250883892E-3	6.275624037E-3	1.219081879E-2	1.409140752E-2
2.894139929E0	-6.306013092E-3	1.460075378E-3	-6.915092468E-3	9.471859642E-3
2.899163627E0	-1.476062462E-3	-8.119106293E-3	-1.635742188E-2	1.832113255E-2
2.904187325E0	3.312196583E-3	1.385748386E-3	-1.966476440E-3	4.093650496E-3
2.909211023E0	3.258296289E-3	-3.389090300E-3	2.799987793E-3	5.471961203E-3
2.914234721E0	-1.494962722E-3	-3.373056650E-3	-1.974105835E-3	4.184437663E-3
2.919258419E0	-1.510244794E-3	-8.108198643E-3	-1.146030426E-2	1.411957146E-2
2.924282116E0	3.329523839E-3	-1.285645366E-2	7.641792297E-3	1.532224263E-2
2.929305814E0	-6.228027865E-3	-3.312140703E-3	7.579803467E-3	1.035432411E-2
2.934329512E0	-6.203867495E-3	-8.047789335E-3	-1.985549927E-3	1.035361259E-2
2.939353210E0	-1.428877003E-3	-3.294557333E-3	2.782821655E-3	4.543114997E-3
2.944376908E0	-1.444710419E-3	-3.279298544E-3	7.511138916E-3	8.322150861E-3
2.949400606E0	3.343285993E-3	-8.015215397E-3	-1.155567169E-2	1.445526850E-2
2.954424304E0	-1.096541341E-2	-7.960617542E-3	-6.708145142E-3	1.511988539E-2
2.959448002E0	-6.152184680E-3	-3.208041191E-3	1.235389709E-2	1.416896884E-2
2.964471700E0	-1.324959099E-3	-7.997214794E-3	-6.752014160E-3	1.054991262E-2
2.969495398E0	-1.288992353E-3	-1.744481921E-2	2.805709839E-3	1.771595965E-2
2.974519096E0	3.445040435E-3	-3.058582544E-3	2.781867981E-3	5.381637320E-3
2.979542794E0	-1.309775747E-3	-2.204942703E-2	7.510185242E-3	2.333014418E-2
2.984566491E0	-6.077635102E-3	-1.242849231E-2	-6.803512573E-3	1.541729071E-2
